,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
18,0.0018347929674089195,0.9757950537656932,0.1900005340576172,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
19,0.01120204060443224,0.9286493559804149,0.06000018119812012,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
20,-0.010993567560149058,0.9382385879702729,0.6900038719177246,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
21,0.012002184703529097,0.9088085586895762,0.5599989891052246,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
22,0.046531454541976346,0.6758259975893978,0.49996137619018555,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
23,-0.004533670901376706,0.9738989961650196,0.7500040531158447,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
24,0.0033448180581420457,0.9991913338771985,0.5545313358306885,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
25,-0.03687584614433917,0.8398385817083245,0.7968764305114746,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
26,-0.013689941910379868,0.9218468204539174,0.3726334571838379,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
27,0.011562634250204287,0.9511885310168502,0.42264795303344727,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
28,0.007180183975497837,0.9648022636840169,0.8677878379821777,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
29,-0.0716200553595314,0.7125202506315551,0.9301354885101318,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
30,-0.022635381820416637,0.9144644643737104,0.6699962615966797,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
31,-0.011200618321335459,0.9479947232299708,0.8599948883056641,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
32,-0.040606101090172535,0.8675067107482141,1.1099967956542969,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
33,-0.03608259679445509,0.9042893545050551,0.7999978065490723,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
34,-0.04791719037964113,0.8641996680561548,0.6799964904785156,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
35,-0.14272897560389497,0.5928430839780974,0.7899980545043945,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
36,0.034522110955543535,0.7217083863888296,0.37999796867370605,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
37,0.026061865933317573,0.809074278571442,0.4999992847442627,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
38,0.0201625184045823,0.8398438401895878,0.6199989318847656,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
